ms,sm_util_pct,mem_util_pct,cpu_util_pct,vram_used_mb,pcie_rx_kbs,pcie_tx_kbs
35495.864,0,0,0.9,0.000,0,0
35548.236,0,0,2.6,0.000,0,0
35600.420,0,0,23.9,0.000,0,0
35652.420,0,0,69.8,0.000,0,0
35704.462,0,0,75.2,0.000,0,0
35756.685,0,0,72.2,0.000,0,0
35809.728,0,0,65.5,0.000,0,0
35861.227,0,0,64.9,0.000,0,0
35912.828,0,0,66.3,0.000,0,0
35965.677,0,0,76.4,0.000,0,0
36017.283,0,0,56.9,0.000,0,0
36069.710,0,0,72.4,0.000,0,0
36121.568,0,0,73.0,0.000,0,0
36173.957,0,0,70.3,0.000,0,0
36228.522,0,0,73.4,0.000,0,0
36280.102,0,0,64.5,0.000,0,0
36332.190,0,0,68.7,0.000,0,0
36386.692,0,0,68.6,0.000,0,0
36439.038,0,0,62.8,0.000,0,0
36490.572,0,0,74.5,0.000,0,0
36542.402,0,0,52.7,0.000,0,0
36593.684,0,0,48.4,0.000,0,0
36644.756,0,0,37.3,0.000,0,0
36695.619,0,0,25.8,0.000,0,0
36747.070,0,0,11.7,0.000,0,0
36798.397,0,0,51.1,0.000,0,0
36849.485,0,0,1.7,0.000,0,0
36900.886,0,0,1.2,0.000,0,0
36952.120,0,0,0.9,0.000,0,0
37003.424,0,0,19.2,0.000,0,0
37056.404,0,0,49.5,0.000,0,0
37108.193,0,0,75.0,0.000,0,0
37159.970,0,0,75.2,0.000,0,0
37211.469,0,0,33.6,0.000,0,0
37263.256,0,0,55.5,0.000,0,0
37315.751,0,0,68.6,0.000,0,0
37368.372,0,0,76.4,0.000,0,0
37420.360,0,0,70.5,0.000,0,0
37472.066,0,0,64.2,0.000,0,0
37525.501,0,0,69.7,0.000,0,0
37578.852,0,0,73.2,0.000,0,0
37630.654,0,0,82.2,0.000,0,0
37682.435,0,0,62.1,0.000,0,0
37734.939,0,0,68.9,0.000,0,0
37787.069,0,0,66.3,0.000,0,0
37840.575,0,0,69.5,0.000,0,0
37892.544,0,0,72.7,0.000,0,0
37944.195,0,0,51.6,0.000,0,0
